timestamp,temperature,heating,switch
2026-03-11 23:31:57,20.81,False,False
2026-03-11 23:32:08,20.81,False,False
2026-03-11 23:32:18,20.81,False,False
2026-03-11 23:32:29,20.81,False,False
2026-03-11 23:32:40,20.81,False,False
2026-03-11 23:32:51,20.81,False,False
2026-03-11 23:33:01,20.81,False,False
2026-03-11 23:33:12,20.81,False,False
2026-03-11 23:33:23,20.81,False,False
2026-03-11 23:33:34,20.88,False,False
2026-03-11 23:33:44,20.81,False,False
2026-03-11 23:33:55,20.88,False,False
2026-03-11 23:34:06,20.88,False,False
