timestamp,temperature,heating,switch
2026-03-11 23:54:24,21.0,False,False
2026-03-11 23:54:35,21.06,False,False
2026-03-11 23:54:45,21.06,False,False
2026-03-11 23:54:56,21.06,False,False
2026-03-11 23:55:07,21.06,False,False
2026-03-11 23:55:18,21.06,False,False
2026-03-11 23:55:28,21.06,False,False
2026-03-11 23:55:39,21.06,False,False
2026-03-11 23:55:50,21.06,False,False
2026-03-11 23:56:01,21.0,False,False
2026-03-11 23:56:11,21.0,False,False
2026-03-11 23:56:22,21.0,False,False
2026-03-11 23:56:33,21.0,False,False
2026-03-11 23:56:44,21.0,False,False
2026-03-11 23:56:54,21.0,False,False
2026-03-11 23:57:05,20.94,False,False
2026-03-11 23:57:16,21.0,False,False
2026-03-11 23:57:27,20.94,False,False
2026-03-11 23:57:37,20.94,False,False
2026-03-11 23:57:48,20.94,False,False
2026-03-11 23:57:59,20.94,False,False
2026-03-11 23:58:10,20.94,False,False
2026-03-11 23:58:20,20.88,False,False
2026-03-11 23:58:31,20.88,False,False
2026-03-11 23:58:42,20.88,False,False
2026-03-11 23:58:53,20.88,False,False
2026-03-11 23:59:03,20.88,False,False
2026-03-11 23:59:14,20.88,False,False
2026-03-11 23:59:25,20.88,False,False
2026-03-11 23:59:36,20.88,False,False
2026-03-11 23:59:46,20.88,False,False
2026-03-11 23:59:57,20.88,False,False
2026-03-12 00:00:08,20.88,False,False
2026-03-12 00:00:19,20.88,False,False
2026-03-12 00:00:29,20.88,False,False
2026-03-12 00:00:40,20.88,False,False
2026-03-12 00:00:51,20.88,False,False
2026-03-12 00:01:02,20.88,False,False
2026-03-12 00:01:13,20.88,False,False
2026-03-12 00:01:23,20.88,False,False
2026-03-12 00:01:34,20.88,False,False
2026-03-12 00:01:45,20.88,False,False
2026-03-12 00:01:56,20.88,False,False
2026-03-12 00:02:06,20.88,False,False
2026-03-12 00:02:17,20.81,False,False
2026-03-12 00:02:28,20.81,False,False
2026-03-12 00:02:39,20.81,False,False
2026-03-12 00:02:49,20.81,False,False
2026-03-12 00:03:00,20.88,False,False
