timestamp,temperature,heating,switch
2026-03-12 07:06:04,21.62,False,False
2026-03-12 07:06:15,21.56,False,False
2026-03-12 07:06:26,21.62,False,False
2026-03-12 07:06:37,21.62,False,False
2026-03-12 07:06:47,21.62,False,False
2026-03-12 07:06:58,21.62,False,False
2026-03-12 07:07:09,21.62,False,False
2026-03-12 07:07:20,21.62,False,False
2026-03-12 07:07:30,21.62,False,False
2026-03-12 07:07:41,21.62,False,False
2026-03-12 07:07:52,21.62,False,False
2026-03-12 07:08:03,21.62,False,False
2026-03-12 07:08:14,21.62,False,False
2026-03-12 07:08:24,21.62,False,False
2026-03-12 07:08:35,21.62,False,False
2026-03-12 07:08:46,21.62,False,False
2026-03-12 07:08:57,21.62,False,False
2026-03-12 07:09:07,21.62,False,False
2026-03-12 07:09:18,21.62,False,False
2026-03-12 07:09:29,21.62,False,False
2026-03-12 07:09:40,21.56,False,False
2026-03-12 07:09:50,21.56,False,False
2026-03-12 07:10:01,21.56,False,False
2026-03-12 07:10:12,21.56,False,False
2026-03-12 07:10:23,21.62,False,False
2026-03-12 07:10:33,21.56,False,False
2026-03-12 07:10:44,21.56,False,False
2026-03-12 07:10:55,21.56,False,False
2026-03-12 07:11:06,21.56,False,False
2026-03-12 07:11:16,21.56,False,False
2026-03-12 07:11:27,21.56,False,False
2026-03-12 07:11:38,21.56,False,False
2026-03-12 07:11:49,21.56,False,False
2026-03-12 07:11:59,21.56,False,False
2026-03-12 07:12:10,21.56,False,False
2026-03-12 07:12:21,21.56,False,False
2026-03-12 07:12:32,21.56,False,False
2026-03-12 07:12:42,21.56,False,False
2026-03-12 07:12:53,21.56,False,False
2026-03-12 07:13:04,21.56,False,False
2026-03-12 07:13:15,21.56,False,False
2026-03-12 07:13:25,21.5,False,False
2026-03-12 07:13:36,21.5,False,False
2026-03-12 07:13:47,21.5,False,False
2026-03-12 07:13:58,21.5,False,False
2026-03-12 07:14:08,21.56,False,False
2026-03-12 07:14:19,21.56,False,False
2026-03-12 07:14:30,21.56,False,False
2026-03-12 07:14:41,21.5,False,False
2026-03-12 07:14:51,21.5,False,False
2026-03-12 07:15:02,21.5,False,False
2026-03-12 07:15:13,21.5,False,False
2026-03-12 07:15:24,21.44,False,False
2026-03-12 07:15:34,21.38,False,False
2026-03-12 07:15:45,21.38,False,False
2026-03-12 07:15:56,21.31,False,False
2026-03-12 07:16:07,21.31,False,False
2026-03-12 07:16:18,21.25,False,False
2026-03-12 07:16:28,21.25,False,False
2026-03-12 07:16:39,21.19,False,False
2026-03-12 07:16:50,21.19,False,False
2026-03-12 07:17:01,21.12,False,False
2026-03-12 07:17:11,21.12,False,False
2026-03-12 07:17:22,21.12,False,False
2026-03-12 07:17:33,21.12,False,False
2026-03-12 07:17:44,21.06,False,False
2026-03-12 07:17:54,21.06,False,False
2026-03-12 07:18:05,21.06,False,False
2026-03-12 07:18:16,21.06,False,False
2026-03-12 07:18:27,21.06,False,False
2026-03-12 07:18:37,21.0,False,False
2026-03-12 07:18:48,21.0,False,False
2026-03-12 07:18:59,21.0,False,False
2026-03-12 07:19:10,21.0,False,False
2026-03-12 07:19:20,21.0,False,False
2026-03-12 07:19:31,21.0,False,False
2026-03-12 07:19:42,21.0,False,False
2026-03-12 07:19:53,21.0,False,False
2026-03-12 07:20:03,21.0,False,False
2026-03-12 07:20:14,21.0,False,False
2026-03-12 07:20:25,21.0,False,False
2026-03-12 07:20:36,20.94,False,False
2026-03-12 07:20:46,21.0,False,False
2026-03-12 07:20:57,20.94,False,False
2026-03-12 07:21:08,20.94,False,False
2026-03-12 07:21:19,20.94,False,False
2026-03-12 07:21:30,20.94,False,False
2026-03-12 07:21:40,21.0,False,False
2026-03-12 07:21:51,20.94,False,False
2026-03-12 07:22:02,20.94,False,False
2026-03-12 07:22:13,20.94,False,False
2026-03-12 07:22:23,20.94,False,False
2026-03-12 07:22:34,20.94,False,False
2026-03-12 07:22:45,20.94,False,False
2026-03-12 07:22:56,20.94,False,False
2026-03-12 07:23:06,20.94,False,False
2026-03-12 07:23:17,20.94,False,False
2026-03-12 07:23:28,20.94,False,False
2026-03-12 07:23:39,20.94,False,False
2026-03-12 07:23:49,20.94,False,False
2026-03-12 07:24:00,20.94,False,False
2026-03-12 07:24:11,20.94,False,False
2026-03-12 07:24:22,20.94,False,False
2026-03-12 07:24:32,20.94,False,False
2026-03-12 07:24:43,20.94,False,False
2026-03-12 07:24:54,20.94,False,False
2026-03-12 07:25:05,20.94,False,False
2026-03-12 07:25:15,20.94,False,False
2026-03-12 07:25:26,20.94,False,False
2026-03-12 07:25:37,20.94,False,False
2026-03-12 07:25:48,20.94,False,False
2026-03-12 07:25:59,20.94,False,False
2026-03-12 07:26:09,20.94,False,False
2026-03-12 07:26:20,20.94,False,False
2026-03-12 07:26:31,20.94,False,False
2026-03-12 07:26:42,20.94,False,False
2026-03-12 07:26:52,20.94,False,False
2026-03-12 07:27:03,20.94,False,False
2026-03-12 07:27:14,20.94,False,False
2026-03-12 07:27:25,20.94,False,False
