timestamp,temperature,heating,switch
2026-03-11 23:34:24,20.88,False,False
2026-03-11 23:34:35,20.88,False,False
2026-03-11 23:34:45,20.88,False,False
2026-03-11 23:34:56,20.88,False,False
2026-03-11 23:35:07,20.88,False,False
2026-03-11 23:35:18,20.88,False,False
2026-03-11 23:35:29,20.88,False,False
2026-03-11 23:35:39,20.88,False,False
2026-03-11 23:35:50,20.88,False,False
2026-03-11 23:36:01,20.88,False,False
2026-03-11 23:36:12,20.88,False,False
2026-03-11 23:36:22,20.88,False,False
2026-03-11 23:36:33,20.88,False,False
2026-03-11 23:36:44,20.88,False,False
2026-03-11 23:36:55,20.88,False,False
2026-03-11 23:37:05,20.88,False,False
2026-03-11 23:37:16,20.88,False,False
2026-03-11 23:37:27,20.88,False,False
2026-03-11 23:37:38,20.88,False,False
2026-03-11 23:37:48,20.88,False,False
2026-03-11 23:37:59,20.88,False,False
2026-03-11 23:38:10,21.19,False,False
2026-03-11 23:38:21,21.44,False,False
2026-03-11 23:38:31,21.56,False,False
2026-03-11 23:38:42,21.69,False,False
2026-03-11 23:38:53,21.5,False,False
2026-03-11 23:39:04,21.5,False,False
2026-03-11 23:39:14,21.44,False,False
2026-03-11 23:39:25,21.38,False,False
2026-03-11 23:39:36,21.38,False,False
2026-03-11 23:39:47,21.31,False,False
2026-03-11 23:39:57,21.31,False,False
2026-03-11 23:40:08,21.25,False,False
2026-03-11 23:40:19,21.25,False,False
2026-03-11 23:40:30,21.19,False,False
2026-03-11 23:40:40,21.19,False,False
2026-03-11 23:40:51,21.19,False,False
2026-03-11 23:41:02,21.12,False,False
2026-03-11 23:41:13,21.12,False,False
2026-03-11 23:41:24,21.12,False,False
2026-03-11 23:41:35,21.06,False,False
2026-03-11 23:41:46,21.06,False,False
2026-03-11 23:41:56,21.06,False,False
2026-03-11 23:42:07,21.06,False,False
2026-03-11 23:42:18,21.06,False,False
2026-03-11 23:42:29,21.0,False,False
2026-03-11 23:42:39,21.0,False,False
2026-03-11 23:42:50,21.0,False,False
2026-03-11 23:43:01,21.0,False,False
2026-03-11 23:43:12,20.94,False,False
2026-03-11 23:43:22,20.94,False,False
2026-03-11 23:43:33,20.94,False,False
2026-03-11 23:43:44,20.94,False,False
2026-03-11 23:43:55,20.88,False,False
2026-03-11 23:44:05,20.88,False,False
2026-03-11 23:44:16,20.88,False,False
2026-03-11 23:44:27,20.88,False,False
2026-03-11 23:44:38,20.88,False,False
2026-03-11 23:44:48,20.88,False,False
2026-03-11 23:44:59,20.81,False,False
2026-03-11 23:45:10,20.81,False,False
2026-03-11 23:45:21,20.81,False,False
2026-03-11 23:45:31,20.81,False,False
2026-03-11 23:45:42,20.81,False,False
2026-03-11 23:45:53,20.81,False,False
2026-03-11 23:46:04,20.81,False,False
2026-03-11 23:46:14,20.81,False,False
